Data No,Pt,Au,Ru,Rh,Ir,Pd,IWI,WI,CI,SI,SGP,CP,DP,HP,PDP,T (oC),hr,Al_s,Mg_s,Ce_s,Cu_s,Ti_s,zeolite_s,Zn_s,Mn_s,Fe_s,AcC_s,Nb_s,Si_s,Zr_s,La_s,Co_s,Ce_p,Co_p,Mg_p,Fe_p,Mn_p,Zr_p,K_p,Ni_p,Sn_p,Li_p,Na_p,Rb_p,Cs_p,Nb_p,La_p,Ba_p,Pb_p,Sm_p,Zn_p,Cu_p,H2O%,CO2%,TOS,CO %,O2%,H2%,F/W,Temp,Conv
3980,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,120.0,5.0
3981,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,135.0,11.0
3982,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,150.0,21.0
3983,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,165.0,49.0
3984,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,180.0,68.0
3985,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,195.0,98.0
3986,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,210.0,98.0
3987,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,225.0,97.0
3988,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,240.0,96.0
3989,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,255.0,93.0
3990,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,90.0,3.0
3991,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,105.0,9.0
3992,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,120.0,12.0
3993,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,135.0,21.0
3994,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,150.0,76.0
3995,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,165.0,100.0
3996,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,180.0,100.0
3997,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,195.0,100.0
3998,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,210.0,99.0
3999,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,225.0,99.0
4000,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,240.0,99.0
4001,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,500,2.0,0.98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,41.0,40000.0,255.0,99.0
4002,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,63.3
4003,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,79.4
4004,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,90.1
4005,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,93.7
4006,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,90.9
4007,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,85.2
4008,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,93.9
4009,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,98.8
4010,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,99.8
4011,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,97.6
4012,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,92.2
4013,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.1,0.0,0.9,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,81.3
4014,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,39.1
4015,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,56.9
4016,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,83.7
4017,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,94.7
4018,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,93.8
4019,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.2,0.0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,82.9
4020,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,12.9
4021,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,17.5
4022,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,39.2
4023,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,69.9
4024,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,90.9
4025,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.3,0.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,87.1
4026,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,77.1
4027,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,87.8
4028,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,94.0
4029,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,96.3
4030,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,87.4
4031,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,77.4
4032,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,14.6
4033,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,20.7
4034,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,43.4
4035,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,73.4
4036,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,94.8
4037,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,100.0,94.2
4038,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.095,0.0,0.857,0,0,0.0,0.0,0,0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,25.0,38.5
4039,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.095,0.0,0.857,0,0,0.0,0.0,0,0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,35.0,45.3
4040,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.095,0.0,0.857,0,0,0.0,0.0,0,0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,50.0,68.4
4041,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.095,0.0,0.857,0,0,0.0,0.0,0,0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,65.0,77.6
4042,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,180,4.0,0.0,0.0,0.095,0.0,0.857,0,0,0.0,0.0,0,0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,49.0,30000.0,80.0,79.7
